NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
"14","브레드이발소: 빵스타의 탄생","정지환","㈜브레드이발소",,"씨제이 씨지브이(CJ CGV)(주)","20240914","개봉영화","장편","한국","400","422,935,100","51,552","70,559,000","9,145","애니메이션","전체관람가","일반영화"
"15","임영웅│아임 히어로 더 스타디움","조우영,정현철","(주)씨제이이엔엠",,"씨지브이 아이스콘,씨제이포디플렉스 주식회사","20240828","개봉영화","장편","한국","224","1,328,191,000","46,289","533,906,500","18,366","공연","전체관람가","일반영화"
"16","6시간 후 너는 죽는다","이윤석","(주)미스터리픽처스,(주)라이브러리컴퍼니",,"(주)트리플픽쳐스","20241016","개봉영화","장편","한국","252","477,652,100","45,561","232,825,200","20,202","스릴러","15세이상관람가","독립/예술영화"
"17","너의 색","야마다 나오코",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20241012","개봉영화","장편","일본","269","387,468,300","44,260","123,575,500","14,263","애니메이션","전체관람가","일반영화"
"18","극장판 엉덩이 탐정: 안녕, 나의 영원한 친구",,,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW)","20241001","개봉영화","장편","일본","263","363,820,500","43,215","92,420,900","10,803","애니메이션","전체관람가","일반영화"
"19","엘리자벳: 더 뮤지컬 라이브","박재석","(주)위즈온센",,"(주)위즈온센,메가박스중앙(주)","20241016","개봉영화","장편","한국","129","823,581,200","33,606","325,781,300","13,375","공연","12세이상관람가","일반영화"
"20","더 커버넌트","가이 리치",,"(유)조이앤시네마","(주)제이앤씨미디어그룹,와이드 릴리즈(주)","20240927","개봉영화","장편","미국","230","289,674,130","31,874","112,186,970","12,123","전쟁","15세이상관람가","일반영화"
"21","아이브 더 퍼스트 월드투어 인 시네마","조윤수","(주)영화사 그램",,"롯데컬처웍스(주)롯시플,(주)영화사 그램","20241016","개봉영화","장편","한국","70","591,420,000","25,977","260,566,000","11,578","공연","전체관람가","일반영화"
"22","오후 네시","송정우","(주)에이치에스이디",,"홀리가든","20241023","개봉영화","장편","한국","249","187,356,600","21,899","83,144,900","9,528","드라마","12세이상관람가","독립/예술영화"
"23","극장총집편 봇치 더 록! 후편","사이토 케이이치로",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240925","개봉영화","장편","일본","183","207,425,900","21,560","76,769,100","7,952","애니메이션","전체관람가","일반영화"
"24","하이라이트: 라이츠 고 온, 어게인 인 시네마","오윤동","씨제이포디플렉스 주식회사,스크린엑스 스튜디오",,"씨지브이 아이스콘,씨제이포디플렉스 주식회사","20241016","개봉영화","장편","한국","86","446,905,500","17,878","276,472,500","11,059","공연","전체관람가","일반영화"
"25","룸 넥스트 도어","페드로 알모도바르",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20241023","개봉영화","장편","미국","151","157,797,360","17,401","91,202,040","9,746","드라마","15세이상관람가","일반영화"
"26","할머니가 죽기 전 백만장자가 되는 법","팟 부니티팻",,"(주)엔케이컨텐츠","(주)디스테이션","20241009","개봉영화","장편","태국","172","112,065,950","15,122","40,827,850","5,617","드라마","전체관람가","독립/예술영화"
"27","파일럿","김한결","쇼트케이크(주),(주)무비락",,"롯데컬처웍스(주)롯데엔터테인먼트","20240731","개봉영화","장편","한국","1,956","101,099,500","14,061","31,147,500","4,269","코미디","12세이상관람가","일반영화"
"28","롱레그스",,,"그린나래미디어(주)","그린나래미디어(주),(주)레드아이스 엔터테인먼트","20241030","개봉영화","장편","미국","276","94,800,300","13,110","39,214,300","5,340","공포(호러)","15세이상관람가","독립/예술영화"
"29","리틀 엠마","레오 루이스 랴오",,"(주)담화","(주)블루라벨픽쳐스","20241025","개봉영화","장편","미국","212","93,905,800","13,023","20,210,000","3,157","애니메이션","전체관람가","독립/예술영화"
"30","안녕, 할부지","심형준,토마스 고","(주)에이컴즈",,"(주)바른손이앤에이","20240904","개봉영화","장편","한국","1,021","104,975,400","12,273","56,031,600","6,038","다큐멘터리","전체관람가","일반영화"
"31","구룡성채: 무법지대","정 바오루이",,"(주)콘텐츠판다","(주)콘텐츠판다","20241016","개봉영화","장편","홍콩","134","93,324,350","10,893","42,295,100","4,798","액션","15세이상관람가","독립/예술영화"
"32","블루 자이언트","타치카와 유즈루",,"판씨네마(주)","판씨네마(주)","20231018","개봉영화","장편","일본","574","111,083,400","10,385","60,970,900","5,647","애니메이션","12세이상관람가","독립/예술영화"
"33","더 킬러스","김종관,노덕,장항준,이명세","(주)빅인스퀘어,㈜프로덕션에므",,"주식회사 루믹스미디어","20241023","개봉영화","장편","한국","108","76,181,100","10,210","45,870,900","5,837","드라마","청소년관람불가","독립/예술영화"
"34","장손","오정민","영화사 대명",,"㈜인디스토리","20240911","개봉영화","장편","한국","60","72,589,900","8,608","37,811,400","3,967","가족","12세이상관람가","독립/예술영화"
"35","마이펫의 컴백홈 어드벤처","케빈 도노반",,"그린나래미디어(주)","그린나래미디어(주)","20241023","개봉영화","장편","미국","161","64,369,450","8,486","16,088,800","2,087","애니메이션","전체관람가","일반영화"
"36","결혼, 하겠나?","김진태","(주)영화사 이창,영화사 질주",,"(주)스튜디오 산타클로스엔터테인먼트","20241023","개봉영화","장편","한국","154","74,182,700","8,250","33,314,400","3,610","코미디","12세이상관람가","독립/예술영화"
"37","세상 참 예쁜 오드리","이영국","주식회사 비씨엠,(주)아센디오",,"주식회사 콘텐츠존,(주)다자인소프트","20241024","개봉영화","장편","한국","172","71,067,300","7,742","32,612,300","3,405","가족","12세이상관람가","독립/예술영화"
"38","악이 도사리고 있을 때","데미안 루냐",,"(주)팝엔터테인먼트","(주)팝엔터테인먼트","20241009","개봉영화","장편","아르헨티나","229","52,292,800","6,922","16,309,500","2,163","공포(호러)","청소년관람불가","독립/예술영화"
"39","로봇 드림","파블로 베르헤르",,"(주)영화사 진진","(주)영화사 진진,(주)하이스트레인저","20240313","개봉영화","장편","스페인","114","67,815,740","6,751","43,990,260","4,154","애니메이션","전체관람가","독립/예술영화"
"40","정국: 아이 엠 스틸 위드 유",,"(주)하이브",,"씨지브이 아이스콘","20241009","개봉영화","장편","한국","41","146,215,000","5,849","95,623,000","3,825","공연","전체관람가","일반영화"
"41","극장판 블루 록 -에피소드 나기-","이시카와 슌스케",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240821","개봉영화","장편","일본","276","42,983,800","4,985","20,519,600","2,282","애니메이션","12세이상관람가","일반영화"
"42","위국일기","세타 나츠키",,"(주)영화사 진진","(주)영화사 진진,(주)하이스트레인저","20241002","개봉영화","장편","일본","69","46,969,000","4,810","29,660,900","2,927","드라마","12세이상관람가","독립/예술영화"
"43","빅토리","박범수","(주)안나푸르나필름",,"(주)마인드마크","20240814","개봉영화","장편","한국","789","32,874,000","4,145","2,647,000","331","드라마","12세이상관람가","일반영화"
"44","폭설","윤수익","린트필름",,"판씨네마(주)","20241023","개봉영화","장편","한국","113","36,664,200","3,930","21,095,600","2,190","드라마","15세이상관람가","독립/예술영화"
"45","하와이 연가","이진영","나우 프로덕션",,"씨지브이 아이스콘,나우 프로덕션","20241030","개봉영화","장편","한국","52","36,421,000","3,852","12,769,500","1,278","드라마","전체관람가","독립/예술영화"
"46","소풍","김용균","(주)로케트필름",,"롯데컬처웍스(주)롯데엔터테인먼트","20240207","개봉영화","장편","한국","729","26,799,000","3,838","3,329,000","322","드라마","12세이상관람가","독립/예술영화"
"47","그녀에게","이상철","애즈필름,프로덕션 에스에프에스",,"영화로운 형제","20240911","개봉영화","장편","한국","148","30,001,300","3,778","8,106,800","864","드라마","12세이상관람가","독립/예술영화"
"48","우리는 천국에 갈 순 없지만 사랑은 할 수 있겠지","한제이","(주)에스더블유콘텐츠",,"(주)메리크리스마스","20241016","개봉영화","장편","한국","87","35,972,600","3,657","21,934,000","2,181","드라마","15세이상관람가","독립/예술영화"
"49","극장판 고래와 나","이큰별","㈜에스비에스",,"주식회사 썬더필름","20241030","개봉영화","장편","한국","123","26,140,500","3,584","13,781,200","1,767","다큐멘터리","전체관람가","독립/예술영화"
"50","극장판 하이큐!! 쓰레기장의 결전","미츠나카 스스무",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW),씨제이 씨지브이(CJ CGV)(주)","20240515","개봉영화","장편","일본","1,212","31,933,460","3,512","14,089,800","1,489","애니메이션","전체관람가","일반영화"
"51","에이리언: 로물루스","페데 알바레즈",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240814","개봉영화","장편","미국","1,436","38,708,300","3,403","19,209,400","1,814","공포(호러)","15세이상관람가","일반영화"
"52","레드 룸스","파스칼 플란테",,"찬란","찬란","20241009","개봉영화","장편","캐나다","26","32,959,500","3,313","24,439,600","2,402","스릴러","15세이상관람가","독립/예술영화"
"53","극장총집편 봇치 더 록! 전편","사이토 케이이치로",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240807","개봉영화","장편","일본","194","24,862,300","3,230","10,067,200","1,311","애니메이션","12세이상관람가","일반영화"
"54","퍼펙트 데이즈","빔 벤더스",,"(주)티캐스트","(주)티캐스트","20240703","개봉영화","장편","일본","137","28,694,400","2,918","24,983,300","2,480","드라마","12세이상관람가","독립/예술영화"
"55","정국: 아이 엠 스틸","박준수","(주)하이브",,"씨지브이 아이스콘","20240918","개봉영화","장편","한국","97","71,995,000","2,880","39,521,000","1,581","공연","전체관람가","일반영화"
"56","키타로 탄생 게게게의 수수께끼: 트루 에디션",,,"(주)엔케이컨텐츠","(주)디스테이션","20241019","개봉영화","장편","일본","38","27,681,900","2,828","11,365,900","1,170","애니메이션","15세이상관람가","일반영화"
"57","어프렌티스","알리 아바시",,"(주)누리픽쳐스","(주)누리픽쳐스","20241023","개봉영화","장편","캐나다","67","24,909,400","2,578","16,158,100","1,672","드라마","청소년관람불가","일반영화"
"58","최소한의 선의","김현정","(주)싸이더스,(주)고집스튜디오",,"(주)스튜디오디에이치엘,(주)싸이더스","20241030","개봉영화","장편","한국","78","20,286,100","2,345","16,033,600","1,805","드라마","12세이상관람가","독립/예술영화"
"59","공작새","변성빈","주식회사 세미콜론스튜디오",,"(주)영화사 그램","20241023","개봉영화","장편","한국","33","20,441,400","2,343","14,696,000","1,652","드라마","15세이상관람가","독립/예술영화"
"60","명탐정 코난: 100만 달러의 펜타그램","나가오카 치카","TMS 엔터테인먼트","(주)씨제이이엔엠","(주)씨제이이엔엠","20240717","개봉영화","장편","일본","1,089","22,579,500","2,340","8,106,500","823","애니메이션","12세이상관람가","일반영화"
"61","새벽의 모든","미야케 쇼",,"(주)미디어캐슬","(주)디오시네마","20240918","개봉영화","장편","일본","118","20,199,600","2,129","13,483,400","1,337","드라마","전체관람가","독립/예술영화"
"62","수유천","홍상수","(주)영화제작전원사",,"(주)영화제작전원사 ,(주)콘텐츠판다","20240918","개봉영화","장편","한국","79","19,390,800","2,111","16,025,800","1,680","드라마","15세이상관람가","독립/예술영화"
"63","수 분간의 응원을","포푸리카",,"(주)애니플러스","(주)애니플러스","20240925","개봉영화","장편","일본","84","17,536,000","2,051","10,504,800","1,221","드라마","전체관람가","일반영화"
"64","킹 오브 프리즘 -드라마틱 프리즘.1-","히시다 마사카즈",,"동우에이앤이(주)","동우에이앤이(주)","20240816","개봉영화","장편","일본","59","21,999,600","2,030","16,467,600","1,470","애니메이션","전체관람가","일반영화"
"65","싱글 에이트","코나카 카즈야",,"오드","오드,홀리가든","20241009","개봉영화","장편","일본","57","17,931,400","1,990","9,830,400","1,016","드라마","전체관람가","독립/예술영화"
"66","호비와 마법의 카네이션","카와무라 토모히로",,"주식회사 온 피크","홀리가든,주식회사 온 피크","20240925","개봉영화","장편","일본","98","11,173,700","1,828","2,481,800","436","애니메이션","전체관람가","일반영화"
"67","사랑의 탐구","모니아 쇼크리",,"(주)티캐스트","(주)티캐스트","20240918","개봉영화","장편","캐나다","35","16,420,860","1,806","14,772,860","1,570","멜로/로맨스","청소년관람불가","독립/예술영화"
"68","국외자들","장 뤽 고다르",,"M&M 인터내셔널","M&M 인터내셔널","20240925","개봉영화","장편","프랑스","24","18,582,360","1,788","14,233,460","1,275","드라마","12세이상관람가","독립/예술영화"
"69","해야 할 일","박홍준","영화사 나른,명필름랩",,"재단법인 명필름문화재단","20240925","개봉영화","장편","한국","64","15,671,400","1,709","8,465,700","859","드라마","12세이상관람가","독립/예술영화"
"70","딸에 대하여","이미랑","(주)아토",,"찬란,스튜디오 에이드","20240904","개봉영화","장편","한국","106","14,367,300","1,705","8,600,000","908","드라마","12세이상관람가","독립/예술영화"
"71","쏜애플 불구경 2024 라이브 콘서트 필름",,,,"씨지브이 아이스콘","20241030","개봉영화","장편","한국","18","36,541,000","1,661","18,150,000","825","공연","전체관람가","일반영화"
"72","독립시대","에드워드 양",,"(주)에이썸엔터테인먼트","(주)디스테이션,(주)에이썸엔터테인먼트","20240925","개봉영화","장편","대만","42","12,099,500","1,361","7,029,200","738","코미디","15세이상관람가","독립/예술영화"
"73","동경의 황혼","오즈 야스지로",,"(주)엣나인필름","(주)엣나인필름","20241009","개봉영화","장편","일본","15","11,375,700","1,274","9,232,200","964","드라마","15세이상관람가","독립/예술영화"
"74","재즈처럼 더 무비",,"(주)아이피큐",,"씨제이 씨지브이(CJ CGV)(주)","20241002","개봉영화","장편","한국","11","24,418,000","1,221","23,358,000","1,168","드라마","15세이상관람가","일반영화"
"75","태용: 티와이 트랙 인 시네마","오윤동","씨제이포디플렉스 주식회사,스크린엑스 스튜디오",,"씨제이포디플렉스 주식회사","20240925","개봉영화","장편","한국","76","24,968,400","1,197","14,383,400","740","공연","전체관람가","일반영화"
"76","시민덕희","박영주","(주)씨제스스튜디오,페이지원필름(주)",,"(주)쇼박스","20240124","개봉영화","장편","한국","1,272","6,823,000","1,131","1,470,000","210","드라마","15세이상관람가","일반영화"
"77","럭키, 아파트","강유가람","㈜인디스토리",,"㈜인디스토리","20241030","개봉영화","장편","한국","40","10,543,200","1,118","9,402,500","963","드라마","15세이상관람가","독립/예술영화"
"78","하이재킹","김성한","(주)퍼펙트스톰필름",,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리스튜디오","20240621","개봉영화","장편","한국","1,155","6,260,000","1,054","0","0","범죄","12세이상관람가","일반영화"
"79","호두까기 인형과 마술피리",,,"(주)히스토리필름","(주)팝엔터테인먼트","20241030","개봉영화","장편","러시아","258","8,398,900","1,044","2,942,800","335","애니메이션","전체관람가","독립/예술영화"
"80","개그맨","전승표","한국예술종합학교",,"(주)디스테이션","20241023","개봉영화","장편","한국","34","8,734,900","939","6,961,700","731","코미디","15세이상관람가","독립/예술영화"
"81","인사이드 아웃 2","켈시 만","월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오","월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240612","개봉영화","장편","미국","2,619","7,277,500","851","1,291,500","152","애니메이션","전체관람가","일반영화"
"82","영웅: 라이브 인 시네마","박재석","(주)위즈온센",,"(주)위즈온센,메가박스중앙(주)","20240821","개봉영화","장편","한국","109","13,583,800","849","8,780,000","555","공연","12세이상관람가","일반영화"
"83","쑤저우강",,,"에이케이엔터테인먼트(주)","에이케이엔터테인먼트(주)","20241009","개봉영화","장편","중국","16","9,022,900","831","6,995,600","621","판타지","15세이상관람가","독립/예술영화"
"84","티치아노. 색채의 제국",,,"일미디어","일미디어","20240925","개봉영화","장편","이탈리아","16","6,051,000","794","3,454,500","377","다큐멘터리","12세이상관람가","독립/예술영화"
"85","컬트 시카리오","존 키스",,"(주)블루라벨픽쳐스","(주)블루라벨픽쳐스","20241017","개봉영화","장편","미국","48","4,234,000","789","500,000","100","미스터리","15세이상관람가","일반영화"
"86","페이퍼맨","기모태","(주)태양미디어그룹,장Cine",,"(주)라이크콘텐츠,(주)플레이그램","20241016","개봉영화","장편","한국","21","7,537,300","787","5,180,300","521","드라마","15세이상관람가","독립/예술영화"
"87","문경","신동일","비아신 픽처스",,"트윈플러스파트너스(주)","20240828","개봉영화","장편","한국","63","3,636,500","773","1,511,000","281","드라마","12세이상관람가","독립/예술영화"
"88","잠자리 구하기","홍다예","삼녀강 필름",,"(주)디오시네마","20241016","개봉영화","장편","한국","27","7,008,000","766","5,141,500","517","다큐멘터리","12세이상관람가","독립/예술영화"
"89","산이 부른다","토마스 살바도르",,"주식회사 슈아픽처스","주식회사 슈아픽처스","20240925","개봉영화","장편","프랑스","31","5,848,400","759","2,647,500","281","드라마","12세이상관람가","독립/예술영화"
"90","바넬과 아다마",,,"그린나래미디어(주)","그린나래미디어(주),(주)레드아이스 엔터테인먼트","20241002","개봉영화","장편","프랑스","23","6,406,920","711","3,842,520","416","드라마","12세이상관람가","독립/예술영화"
"91","빚가리","고봉수",,,"필름다빈","20241016","개봉영화","장편","한국","23","4,858,000","516","3,332,500","312","코미디","15세이상관람가","독립/예술영화"
"92","오지: 사라진 숲을 찾아서",,,"(주)태양미디어그룹","(주)팝엔터테인먼트,(주)플레이그램","20240913","개봉영화","장편","미국","214","3,635,000","478","41,000","5","애니메이션","전체관람가","독립/예술영화"
"93","엑소시스트: 더 데빌","호세 프렌데스",,"(유)조이앤시네마","와이드 릴리즈(주),(주)제이앤씨미디어그룹","20240925","개봉영화","장편","미국","161","3,670,600","477","33,500","5","공포(호러)","12세이상관람가","일반영화"
"94","데드풀과 울버린","숀 레비",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240724","개봉영화","장편","미국","1,948","7,799,500","471","302,500","30","액션","청소년관람불가","일반영화"
"95","풍기","박규식","(주)마이더스필름",,"(주)드림팩트엔터테인먼트,(주)빅브라더스","20240828","개봉영화","장편","한국","48","1,291,000","467","740,000","370","코미디","12세이상관람가","독립/예술영화"
"96","비틀쥬스 비틀쥬스","팀 버튼",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240904","개봉영화","장편","미국","787","4,801,100","457","4,801,100","457","코미디","12세이상관람가","일반영화"
"97","더 퍼스트 슬램덩크","이노우에 다케히코",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW)","20230104","개봉영화","장편","일본","1,023","4,432,500","452","4,432,500","452","애니메이션","12세이상관람가","일반영화"
"98","너와 나","조현철","주식회사 필름영",,"주식회사 필름영,그린나래미디어(주)","20231025","개봉영화","장편","한국","76","3,982,500","427","3,062,500","320","드라마","12세이상관람가","독립/예술영화"
"99","한국이 싫어서","장건재","(주)모쿠슈라",,"(주)디스테이션","20240828","개봉영화","장편","한국","588","3,146,300","395","1,819,600","179","드라마","12세이상관람가","독립/예술영화"
"100","괴물","고레에다 히로카즈",,"(주)미디어캐슬","(주)넥스트엔터테인먼트월드(NEW)","20231129","개봉영화","장편","일본","647","2,366,000","364","797,000","74","드라마","12세이상관람가","독립/예술영화"
