NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
"1","베테랑2","류승완","(주)외유내강",,"(주)씨제이이엔엠","20240913","개봉영화","장편","한국","2,691","62,497,677,496","6,489,383","12,660,677,016","1,264,168","액션","15세이상관람가","일반영화"
"2","에이리언: 로물루스","페데 알바레즈",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240814","개봉영화","장편","미국","1,436","4,400,663,791","438,500","1,298,533,525","126,608","공포(호러)","15세이상관람가","일반영화"
"3","사랑의 하츄핑","김수훈","(주)에스에이엠지엔터테인먼트",,"(주)쇼박스","20240807","개봉영화","장편","한국","1,159","2,596,577,910","297,701","432,970,229","47,649","애니메이션","전체관람가","일반영화"
"4","안녕, 할부지","심형준,토마스 고","(주)에이컴즈",,"(주)바른손이앤에이","20240904","개봉영화","장편","한국","1,021","2,281,541,639","246,581","647,087,440","66,939","다큐멘터리","전체관람가","일반영화"
"5","파일럿","김한결","쇼트케이크(주),(주)무비락",,"롯데컬처웍스(주)롯데엔터테인먼트","20240731","개봉영화","장편","한국","1,956","2,020,981,840","244,276","412,238,918","48,951","코미디","12세이상관람가","일반영화"
"6","룩백","오시야마 키요타카",,"메가박스중앙(주)","메가박스중앙(주)","20240905","개봉영화","장편","일본","206","2,197,706,958","230,015","847,332,715","83,267","애니메이션","전체관람가","일반영화"
"7","트랜스포머 ONE","조시 쿨리",,"롯데컬처웍스(주)롯데엔터테인먼트","롯데컬처웍스(주)롯데엔터테인먼트","20240925","개봉영화","장편","미국","1,060","2,020,916,085","212,168","543,091,370","53,059","애니메이션","전체관람가","일반영화"
"8","브레드이발소: 빵스타의 탄생","정지환","㈜브레드이발소",,"씨제이 씨지브이(CJ CGV)(주)","20240914","개봉영화","장편","한국","400","1,835,213,400","210,291","243,534,800","27,711","애니메이션","전체관람가","일반영화"
"9","임영웅│아임 히어로 더 스타디움","조우영,정현철","(주)씨제이이엔엠",,"씨지브이 아이스콘,씨제이포디플렉스 주식회사","20240828","개봉영화","장편","한국","224","4,860,644,000","174,326","1,870,265,000","64,367","공연","전체관람가","일반영화"
"10","빅토리","박범수","(주)안나푸르나필름",,"(주)마인드마크","20240814","개봉영화","장편","한국","789","1,204,083,845","140,604","358,181,771","41,926","드라마","12세이상관람가","일반영화"
"11","비틀쥬스 비틀쥬스","팀 버튼",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240904","개봉영화","장편","미국","787","1,141,102,906","115,509","476,762,599","46,273","코미디","12세이상관람가","일반영화"
"12","트위스터스","정이삭",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240814","개봉영화","장편","미국","874","924,365,251","88,263","325,708,183","30,045","액션","12세이상관람가","일반영화"
"13","늘봄가든","구태진","(주)바이어스이엔티",,"(주)바이포엠스튜디오,(주)제이앤씨미디어그룹","20240821","개봉영화","장편","한국","875","754,942,474","76,041","104,019,039","10,242","공포(호러)","15세이상관람가","일반영화"
"14","오지: 사라진 숲을 찾아서",,,"(주)태양미디어그룹","(주)팝엔터테인먼트,(주)플레이그램","20240913","개봉영화","장편","미국","214","392,391,975","50,440","90,919,600","12,308","애니메이션","전체관람가","독립/예술영화"
"15","스픽 노 이블","제임스 왓킨스",,"유니버설픽쳐스인터내셔널 코리아(유)","유니버설픽쳐스인터내셔널 코리아(유)","20240911","개봉영화","장편","미국","552","436,354,110","44,403","129,850,500","12,902","스릴러","15세이상관람가","일반영화"
"16","정국: 아이 엠 스틸","박준수","(주)하이브",,"씨지브이 아이스콘","20240918","개봉영화","장편","한국","97","976,566,500","39,085","522,912,000","20,937","공연","전체관람가","일반영화"
"17","극장판 블루 록 -에피소드 나기-","이시카와 슌스케",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240821","개봉영화","장편","일본","276","263,972,300","29,330","95,414,600","10,496","애니메이션","12세이상관람가","일반영화"
"18","행복의 나라","추창민","(주)파파스필름,오스카10스튜디오",,"(주)넥스트엔터테인먼트월드(NEW)","20240814","개봉영화","장편","한국","1,096","254,895,246","28,150","54,670,856","5,780","드라마","12세이상관람가","일반영화"
"19","한국이 싫어서","장건재","(주)모쿠슈라",,"(주)디스테이션","20240828","개봉영화","장편","한국","588","224,658,511","25,510","99,505,534","10,876","드라마","12세이상관람가","독립/예술영화"
"20","우리가 끝이야","저스틴 밸도니",,,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","20240913","개봉영화","장편","미국","154","168,311,500","22,192","74,459,800","9,779","드라마","15세이상관람가","일반영화"
"21","극장총집편 봇치 더 록! 후편","사이토 케이이치로",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240925","개봉영화","장편","일본","183","216,417,200","21,590","64,237,000","6,478","애니메이션","전체관람가","일반영화"
"22","장손","오정민","영화사 대명",,"㈜인디스토리","20240911","개봉영화","장편","한국","60","186,871,400","20,130","104,737,900","10,814","가족","12세이상관람가","독립/예술영화"
"23","그녀에게","이상철","애즈필름,프로덕션 에스에프에스",,"영화로운 형제","20240911","개봉영화","장편","한국","148","166,973,120","19,460","70,048,200","8,000","드라마","12세이상관람가","독립/예술영화"
"24","더 커버넌트","가이 리치",,"(유)조이앤시네마","(주)제이앤씨미디어그룹,와이드 릴리즈(주)","20240927","개봉영화","장편","미국","230","162,589,820","18,131","62,769,200","6,992","전쟁","15세이상관람가","일반영화"
"25","10 라이브즈","크리스토퍼 젠킨스",,"(주)박수엔터테인먼트","(주)박수엔터테인먼트","20240815","개봉영화","장편","영국","191","113,046,700","17,889","31,616,200","5,505","애니메이션","전체관람가","독립/예술영화"
"26","딸에 대하여","이미랑","(주)아토",,"찬란,스튜디오 에이드","20240904","개봉영화","장편","한국","106","157,453,480","17,046","86,563,280","8,910","드라마","12세이상관람가","독립/예술영화"
"27","새벽의 모든","미야케 쇼",,"(주)미디어캐슬","(주)디오시네마","20240918","개봉영화","장편","일본","118","157,190,700","16,882","94,851,600","9,867","드라마","전체관람가","독립/예술영화"
"28","레드불 T1 다큐멘터리 : 함께 날아오르다",,,,"씨제이 씨지브이(CJ CGV)(주)","20240904","개봉영화","장편","오스트리아","46","294,543,000","14,824","131,065,000","6,612","다큐멘터리","전체관람가","일반영화"
"29","극장총집편 봇치 더 록! 전편","사이토 케이이치로",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240807","개봉영화","장편","일본","194","92,760,400","13,052","38,373,000","5,383","애니메이션","12세이상관람가","일반영화"
"30","슈퍼배드 4","크리스 리노드",,"유니버설픽쳐스인터내셔널 코리아(유)","유니버설픽쳐스인터내셔널 코리아(유)","20240724","개봉영화","장편","미국","1,178","116,561,007","13,000","15,666,780","1,658","애니메이션","전체관람가","일반영화"
"31","이매지너리","제프 와드로",,"(주)올스타엔터테인먼트","(주)올스타엔터테인먼트,(주)플레이그램","20240828","개봉영화","장편","미국","218","100,657,100","12,425","26,323,200","3,528","공포(호러)","12세이상관람가","일반영화"
"32","트랩","M. 나이트 샤말란",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240918","개봉영화","장편","미국","369","109,666,480","11,548","33,126,380","3,299","스릴러","15세이상관람가","일반영화"
"33","캐시 아웃",,,"주식회사 제이씨엔터웍스","주식회사 제이씨엔터웍스","20240912","개봉영화","장편","미국","185","95,980,200","11,252","40,097,800","4,708","액션","12세이상관람가","일반영화"
"34","로봇 드림","파블로 베르헤르",,"(주)영화사 진진","(주)영화사 진진,(주)하이스트레인저","20240313","개봉영화","장편","스페인","114","96,689,400","11,201","41,676,940","4,403","애니메이션","전체관람가","독립/예술영화"
"35","인사이드 아웃 2","켈시 만","월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오","월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240612","개봉영화","장편","미국","2,619","104,341,248","11,086","33,532,328","3,316","애니메이션","전체관람가","일반영화"
"36","퍼펙트 데이즈","빔 벤더스",,"(주)티캐스트","(주)티캐스트","20240703","개봉영화","장편","일본","137","100,469,880","10,666","78,297,280","7,867","드라마","12세이상관람가","독립/예술영화"
"37","필사의 추격","김재훈","(주)콘텐츠지,TCO(주)더콘텐츠온",,"TCO(주)더콘텐츠온","20240821","개봉영화","장편","한국","634","88,903,280","10,633","19,234,660","2,199","코미디","15세이상관람가","일반영화"
"38","코마다 위스키 패밀리","요시하라 마사유키",,"(주)더쿱디스트리뷰션","(주)스마일이엔티","20240905","개봉영화","장편","일본","150","84,529,000","10,526","37,055,200","4,506","애니메이션","12세이상관람가","독립/예술영화"
"39","데드풀과 울버린","숀 레비",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240724","개봉영화","장편","미국","1,948","86,796,634","7,947","52,182,895","4,805","액션","청소년관람불가","일반영화"
"40","요네즈 켄시 2023 투어 / 공상",,,,"씨제이 씨지브이(CJ CGV)(주)","20240911","개봉영화","장편","일본","27","151,175,500","7,559","76,297,500","3,815","공연","전체관람가","일반영화"
"41","오빠, 남진","정인성","(주)바보들",,"(주)스튜디오디에이치엘","20240904","개봉영화","장편","한국","138","52,985,800","6,732","17,502,400","2,237","공연","12세이상관람가","독립/예술영화"
"42","세븐틴 투어 ‘팔로우’ 어게인 투 시네마","오윤동","씨제이포디플렉스 주식회사,스크린엑스 스튜디오",,"씨제이포디플렉스 주식회사","20240814","개봉영화","장편","한국","107","138,645,000","5,546","91,472,500","3,659","공연","전체관람가","일반영화"
"43","원맨","로버트 로렌즈",,"주식회사 풍경소리","이화배컴퍼니(주)","20240904","개봉영화","장편","아일랜드","147","50,108,000","5,337","10,270,200","1,060","액션","15세이상관람가","독립/예술영화"
"44","수유천","홍상수","(주)영화제작전원사",,"(주)영화제작전원사 ,(주)콘텐츠판다","20240918","개봉영화","장편","한국","79","48,878,000","5,221","35,738,900","3,731","드라마","15세이상관람가","독립/예술영화"
"45","킬","니킬 나게시 바트",,"(주)더쿱디스트리뷰션","주식회사 올랄라스토리","20240828","개봉영화","장편","인도","126","34,099,000","4,759","11,989,300","1,792","액션","청소년관람불가","독립/예술영화"
"46","영웅: 라이브 인 시네마","박재석","(주)위즈온센",,"(주)위즈온센,메가박스중앙(주)","20240821","개봉영화","장편","한국","109","85,357,300","4,608","31,935,200","1,702","공연","12세이상관람가","일반영화"
"47","킹 오브 프리즘 -드라마틱 프리즘.1-","히시다 마사카즈",,"동우에이앤이(주)","동우에이앤이(주)","20240816","개봉영화","장편","일본","59","54,791,100","4,340","43,873,200","3,228","애니메이션","전체관람가","일반영화"
"48","여름이 끝날 무렵의 라트라비아타","윤석호","(주)윤스칼라",,"(주)트리플픽쳐스","20240911","개봉영화","장편","한국","38","36,066,600","4,293","20,994,000","2,419","드라마","전체관람가","독립/예술영화"
"49","사랑의 탐구","모니아 쇼크리",,"(주)티캐스트","(주)티캐스트","20240918","개봉영화","장편","캐나다","35","39,923,000","4,275","30,909,900","3,213","멜로/로맨스","청소년관람불가","독립/예술영화"
